SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1001620,100538,1.0,11,-1924.0,-1916.0,11041.67,11041.67
1001620,100538,1.0,12,-1894.0,-1901.0,11041.67,11041.67
1001620,100538,1.0,13,-1864.0,-1871.0,11041.67,11041.67
1001620,100538,1.0,14,-1834.0,-1835.0,11041.67,11041.67
1001620,100538,1.0,15,-1804.0,-1813.0,11041.67,11041.67
1001620,100538,1.0,16,-1774.0,-1781.0,11041.67,11041.67
1001620,100538,1.0,17,-1744.0,-1749.0,11041.67,11041.67
1001620,100538,1.0,18,-1714.0,-1723.0,11041.67,11041.67
1001620,100538,1.0,19,-1684.0,-1693.0,11041.67,11041.67
1001620,100538,1.0,20,-1654.0,-1660.0,11041.67,11041.67
1001620,100538,1.0,21,-1624.0,-1627.0,11041.67,11041.67
1001620,100538,1.0,22,-1594.0,-1599.0,11041.67,7695.87
1001620,100538,1.0,23,-1564.0,-1534.0,11041.67,11041.67
1001620,100538,1.0,24,-1534.0,-1542.0,11041.67,11041.67
1001622,100538,1.0,1,-1136.0,-1120.0,18791.67,18791.67
1001622,100538,1.0,2,-1106.0,-1106.0,18791.67,18791.67
1001622,100538,1.0,3,-1076.0,-1085.0,18791.67,18791.67
1001622,100538,1.0,4,-1046.0,-1053.0,18791.67,18791.67
1001622,100538,1.0,5,-1016.0,-961.0,18791.67,18791.67
1001622,100538,1.0,6,-986.0,-993.0,18791.67,18791.67
1001622,100538,1.0,7,-956.0,-961.0,18791.67,18791.67
1001622,100538,1.0,8,-926.0,-907.0,18791.67,18791.67
1001622,100538,1.0,9,-896.0,-900.0,18791.67,18791.67
1001622,100538,1.0,10,-866.0,-866.0,18791.67,18791.67
1001622,100538,1.0,11,-836.0,-842.0,18791.67,18791.67
1001622,100538,1.0,12,-806.0,-794.0,18791.67,12632.67
1001622,100538,1.0,13,-776.0,-776.0,18791.67,18791.67
1001622,100538,1.0,14,-746.0,-754.0,18791.67,18791.67
1001622,100538,1.0,15,-716.0,-721.0,18791.67,18791.67
1001622,100538,1.0,16,-686.0,-693.0,18791.67,18791.67
1001622,100538,1.0,17,-656.0,-664.0,18791.67,18791.67
1001622,100538,1.0,18,-626.0,-630.0,18791.67,18791.67
1001622,100538,1.0,19,-596.0,-599.0,18791.67,18791.67
1001622,100538,1.0,20,-566.0,-570.0,18791.67,18791.67
1001622,100538,1.0,21,-536.0,-541.0,18791.67,5843.61
1001622,100538,1.0,22,-506.0,-490.0,18791.67,18791.67
1001622,100538,1.0,23,-476.0,-421.0,18791.67,12637.44
1001622,100538,1.0,24,-446.0,-403.0,18791.67,8812.66
1001625,100538,1.0,1,-2835.0,-2840.0,18416.67,14957.71
1001625,100538,1.0,2,-2805.0,-2811.0,18416.67,18416.67
1001625,100538,1.0,3,-2775.0,-2736.0,18416.67,18416.67
1001625,100538,1.0,4,-2745.0,-2703.0,18416.67,18416.67
1001625,100538,1.0,5,-2715.0,-2720.0,18416.67,18416.67
1001625,100538,1.0,6,-2685.0,-2693.0,18416.67,18416.67
1001625,100538,1.0,7,-2655.0,-2663.0,18416.67,14893.12
1001625,100538,1.0,8,-2625.0,-2597.0,18416.67,18416.67
1001625,100538,1.0,9,-2595.0,-2590.0,18416.67,18416.67
1001625,100538,1.0,10,-2565.0,-2555.0,18416.67,18416.67
1001625,100538,1.0,11,-2535.0,-2540.0,18416.67,6269.19
1001625,100538,1.0,12,-2505.0,-2506.0,18416.67,18416.67
1001626,100538,1.0,1,-1842.0,-1842.0,5875.0,5875.0
1001626,100538,1.0,2,-1812.0,-1763.0,5875.0,5875.0
1001626,100538,1.0,3,-1782.0,-1789.0,5875.0,5875.0
1001626,100538,1.0,4,-1752.0,-1761.0,5875.0,5875.0
1001626,100538,1.0,5,-1722.0,-1727.0,5875.0,5875.0
1001626,100538,1.0,6,-1692.0,-1695.0,5875.0,5875.0
1001626,100538,1.0,7,-1662.0,-1669.0,5875.0,5875.0
1001626,100538,1.0,8,-1632.0,-1592.0,5875.0,5875.0
1001626,100538,1.0,9,-1602.0,-1603.0,5875.0,5875.0
1001626,100538,1.0,10,-1572.0,-1577.0,5875.0,5875.0
1001626,100538,1.0,11,-1542.0,-1519.0,5875.0,5875.0
1001626,100538,1.0,12,-1512.0,-1513.0,5875.0,5875.0
1001626,100538,1.0,13,-1482.0,-1488.0,5875.0,5875.0
1001626,100538,1.0,14,-1452.0,-1455.0,5875.0,5875.0
1001626,100538,1.0,15,-1422.0,-1422.0,5875.0,5875.0
1001626,100538,1.0,16,-1392.0,-1399.0,5875.0,2670.64
1001626,100538,1.0,17,-1362.0,-1308.0,5875.0,5875.0
1001626,100538,1.0,18,-1332.0,-1327.0,5875.0,5875.0
1001626,100538,1.0,19,-1302.0,-1304.0,5875.0,5875.0
1001626,100538,1.0,20,-1272.0,-1227.0,5875.0,5875.0
1001626,100538,1.0,21,-1242.0,-1250.0,5875.0,5875.0
1001626,100538,1.0,22,-1212.0,-1218.0,5875.0,5875.0
1001626,100538,1.0,23,-1182.0,-1182.0,5875.0,5875.0
1001626,100538,1.0,24,-1152.0,-1153.0,5875.0,5875.0
1001627,100540,1.0,1,-2454.0,-2454.0,4208.33,4208.33
1001627,100540,1.0,2,-2424.0,-2433.0,4208.33,4208.33
1001627,100540,1.0,3,-2394.0,-2398.0,4208.33,4208.33
1001627,100540,1.0,4,-2364.0,-2368.0,4208.33,4208.33
1001627,100540,1.0,5,-2334.0,-2337.0,4208.33,4208.33
1001627,100540,1.0,6,-2304.0,-2311.0,4208.33,4208.33
1001627,100540,1.0,7,-2274.0,-2276.0,4208.33,4208.33
1001627,100540,1.0,8,-2244.0,-2248.0,4208.33,4208.33
1001627,100540,1.0,9,-2214.0,-2216.0,4208.33,4208.33
1001627,100540,1.0,10,-2184.0,-2186.0,4208.33,4208.33
1001627,100540,1.0,11,-2154.0,-2159.0,4208.33,4208.33
1001627,100540,1.0,12,-2124.0,-2127.0,4208.33,4208.33
1001627,100540,1.0,13,-2094.0,-2102.0,4208.33,4208.33
1001627,100540,1.0,14,-2064.0,-2069.0,4208.33,4208.33
1001627,100540,1.0,15,-2034.0,-2040.0,4208.33,4208.33
1001627,100540,1.0,16,-2004.0,-2008.0,4208.33,4208.33
1001627,100540,1.0,17,-1974.0,-1979.0,4208.33,4208.33
1001627,100540,1.0,18,-1944.0,-1947.0,4208.33,4208.33
1001627,100540,1.0,19,-1914.0,-1915.0,4208.33,4208.33
1001627,100540,1.0,20,-1884.0,-1884.0,4208.33,4208.33
1001627,100540,1.0,21,-1854.0,-1862.0,4208.33,4208.33
1001627,100540,1.0,22,-1824.0,-1829.0,4208.33,4208.33
1001627,100540,1.0,23,-1794.0,-1799.0,4208.33,4208.33
1001627,100540,1.0,24,-1764.0,-1767.0,4208.33,4208.33
1001628,100540,1.0,1,-1431.0,-1438.0,19300.0,19300.0
1001628,100540,1.0,2,-1401.0,-1405.0,19300.0,19300.0
1001628,100540,1.0,3,-1371.0,-1347.0,19300.0,19300.0
1001628,100540,1.0,4,-1341.0,-1350.0,19300.0,19300.0
1001628,100540,1.0,5,-1311.0,-1313.0,19300.0,19300.0
1001628,100540,1.0,6,-1281.0,-1283.0,19300.0,19300.0
1001628,100540,1.0,7,-1251.0,-1260.0,19300.0,19300.0
1001628,100540,1.0,8,-1221.0,-1223.0,19300.0,19300.0
1001628,100540,1.0,9,-1191.0,-1198.0,19300.0,19300.0
1001628,100540,1.0,10,-1161.0,-1163.0,19300.0,19300.0
1001629,100541,1.0,1,-1487.0,-1448.0,50166.67,50166.67
1001629,100541,1.0,2,-1457.0,-1462.0,50166.67,50166.67
1001629,100541,1.0,3,-1427.0,-1436.0,50166.67,50166.67
1001629,100541,1.0,4,-1397.0,-1369.0,50166.67,50166.67
1001629,100541,1.0,5,-1367.0,-1370.0,50166.67,50166.67
1001629,100541,1.0,6,-1337.0,-1337.0,50166.67,50166.67
1001631,100541,1.0,1,-455.0,-464.0,2208.33,2208.33
1001631,100541,1.0,2,-425.0,-427.0,2208.33,2208.33
1001631,100541,1.0,3,-395.0,-396.0,2208.33,2208.33
1001631,100541,1.0,4,-365.0,-374.0,2208.33,2208.33
1001631,100541,1.0,5,-335.0,-336.0,2208.33,2208.33
1001631,100541,1.0,6,-305.0,-305.0,2208.33,2208.33
1001631,100541,1.0,7,-275.0,-284.0,2208.33,2208.33
1001631,100541,1.0,8,-245.0,-250.0,2208.33,2208.33
1001631,100541,1.0,9,-215.0,-220.0,2208.33,2208.33
1001631,100541,1.0,10,-185.0,-185.0,2208.33,1431.54
1001631,100541,1.0,11,-155.0,-160.0,2208.33,2208.33
1001631,100541,1.0,12,-125.0,-131.0,2208.33,1325.04
1001631,100541,1.0,13,-95.0,-96.0,2208.33,2208.33
1001631,100541,1.0,14,-65.0,-69.0,2208.33,2208.33
1001631,100541,1.0,15,-35.0,-38.0,2208.33,2208.33
1001631,100541,1.0,16,-5.0,-6.0,2208.33,2208.33
1001632,100542,1.0,1,-599.0,-606.0,11083.33,11083.33
1001632,100542,1.0,2,-569.0,-578.0,11083.33,11083.33
1001632,100542,1.0,3,-539.0,-540.0,11083.33,11083.33
1001632,100542,1.0,4,-509.0,-514.0,11083.33,11083.33
1001632,100542,1.0,5,-479.0,-487.0,11083.33,11083.33
1001632,100542,1.0,6,-449.0,-456.0,11083.33,11083.33
1001632,100542,1.0,7,-419.0,-383.0,11083.33,11083.33
1001632,100542,1.0,8,-389.0,-397.0,11083.33,11083.33
1001632,100542,1.0,9,-359.0,-361.0,11083.33,11083.33
1001632,100542,1.0,10,-329.0,-334.0,11083.33,11083.33
1001632,100542,1.0,11,-299.0,-304.0,11083.33,11083.33
1001632,100542,1.0,12,-269.0,-237.0,11083.33,11083.33
1001632,100542,1.0,13,-239.0,-239.0,11083.33,11083.33
1001632,100542,1.0,14,-209.0,-209.0,11083.33,11083.33
1001632,100542,1.0,15,-179.0,-183.0,11083.33,11083.33
1001632,100542,1.0,16,-149.0,-149.0,11083.33,11083.33
1001632,100542,1.0,17,-119.0,-121.0,11083.33,11083.33
1001632,100542,1.0,18,-89.0,-59.0,11083.33,9624.53
1001632,100542,1.0,19,-59.0,-67.0,11083.33,11083.33
1001632,100542,1.0,20,-29.0,-32.0,11083.33,11083.33
1001636,100542,1.0,1,-2801.0,-2785.0,3875.0,3875.0
1001636,100542,1.0,2,-2771.0,-2779.0,3875.0,3875.0
1001636,100542,1.0,3,-2741.0,-2748.0,3875.0,3875.0
1001636,100542,1.0,4,-2711.0,-2715.0,3875.0,3875.0
1001636,100542,1.0,5,-2681.0,-2686.0,3875.0,3875.0
1001636,100542,1.0,6,-2651.0,-2615.0,3875.0,3875.0
1001636,100542,1.0,7,-2621.0,-2623.0,3875.0,3875.0
1001636,100542,1.0,8,-2591.0,-2597.0,3875.0,3875.0
1001636,100542,1.0,9,-2561.0,-2567.0,3875.0,3875.0
1001636,100542,1.0,10,-2531.0,-2540.0,3875.0,3875.0
1001636,100542,1.0,11,-2501.0,-2510.0,3875.0,3875.0
1001636,100542,1.0,12,-2471.0,-2476.0,3875.0,3875.0
1001636,100542,1.0,13,-2441.0,-2443.0,3875.0,3875.0
1001636,100542,1.0,14,-2411.0,-2382.0,3875.0,3875.0
1001636,100542,1.0,15,-2381.0,-2385.0,3875.0,2632.65
1001636,100542,1.0,16,-2351.0,-2351.0,3875.0,3875.0
1001636,100542,1.0,17,-2321.0,-2330.0,3875.0,3875.0
1001636,100542,1.0,18,-2291.0,-2296.0,3875.0,3875.0
1001636,100542,1.0,19,-2261.0,-2267.0,3875.0,3875.0
1001636,100542,1.0,20,-2231.0,-2237.0,3875.0,3875.0
1001636,100542,1.0,21,-2201.0,-2206.0,3875.0,3875.0
1001636,100542,1.0,22,-2171.0,-2173.0,3875.0,3875.0
1001636,100542,1.0,23,-2141.0,-2148.0,3875.0,1793.07
1001636,100542,1.0,24,-2111.0,-2120.0,3875.0,3875.0
1001637,100542,1.0,1,-1962.0,-1970.0,1700.0,1452.34
1001637,100542,1.0,2,-1932.0,-1935.0,1700.0,1700.0
1001637,100542,1.0,3,-1902.0,-1907.0,1700.0,1700.0
1001637,100542,1.0,4,-1872.0,-1821.0,1700.0,1700.0
1001637,100542,1.0,5,-1842.0,-1846.0,1700.0,1700.0
1001637,100542,1.0,6,-1812.0,-1815.0,1700.0,1700.0
1001637,100542,1.0,7,-1782.0,-1788.0,1700.0,1700.0
1001637,100542,1.0,8,-1752.0,-1759.0,1700.0,1700.0
1001637,100542,1.0,9,-1722.0,-1725.0,1700.0,1700.0
1001637,100542,1.0,10,-1692.0,-1697.0,1700.0,1700.0
1001638,100542,1.0,1,-1311.0,-1257.0,7400.0,7400.0
1001638,100542,1.0,2,-1281.0,-1287.0,7400.0,7400.0
1001638,100542,1.0,3,-1251.0,-1253.0,7400.0,5570.73
1001638,100542,1.0,4,-1221.0,-1226.0,7400.0,7400.0
1001638,100542,1.0,5,-1191.0,-1198.0,7400.0,7400.0
1001638,100542,1.0,6,-1161.0,-1162.0,7400.0,7400.0
1001638,100542,1.0,7,-1131.0,-1134.0,7400.0,7400.0
1001638,100542,1.0,8,-1101.0,-1105.0,7400.0,7400.0
1001638,100542,1.0,9,-1071.0,-1030.0,7400.0,7400.0
1001638,100542,1.0,10,-1041.0,-1042.0,7400.0,7400.0
1001641,100543,1.0,1,-445.0,-451.0,7708.33,7708.33
1001641,100543,1.0,2,-415.0,-419.0,7708.33,7708.33
1001641,100543,1.0,3,-385.0,-392.0,7708.33,2865.39
1001641,100543,1.0,4,-355.0,-356.0,7708.33,7708.33
1001641,100543,1.0,5,-325.0,-328.0,7708.33,7708.33
1001641,100543,1.0,6,-295.0,-301.0,7708.33,7708.33
1001641,100543,1.0,7,-265.0,-271.0,7708.33,7708.33
1001641,100543,1.0,8,-235.0,-242.0,7708.33,7708.33
1001641,100543,1.0,9,-205.0,-205.0,7708.33,7708.33
1001641,100543,1.0,10,-175.0,-176.0,7708.33,7708.33
1001641,100543,1.0,11,-145.0,-154.0,7708.33,7708.33
1001641,100543,1.0,12,-115.0,-124.0,7708.33,7708.33
1001641,100543,1.0,13,-85.0,-91.0,7708.33,7708.33
1001641,100543,1.0,14,-55.0,-39.0,7708.33,7708.33
1001641,100543,1.0,15,-25.0,-26.0,7708.33,7708.33
1001642,100543,1.0,1,-990.0,-990.0,1666.67,1666.67
1001642,100543,1.0,2,-960.0,-962.0,1666.67,1165.32
1001642,100543,1.0,3,-930.0,-930.0,1666.67,1666.67
1001642,100543,1.0,4,-900.0,-904.0,1666.67,1666.67
1001642,100543,1.0,5,-870.0,-873.0,1666.67,1666.67
1001642,100543,1.0,6,-840.0,-848.0,1666.67,852.87
1001642,100543,1.0,7,-810.0,-813.0,1666.67,1666.67
1001642,100543,1.0,8,-780.0,-785.0,1666.67,1666.67
1001642,100543,1.0,9,-750.0,-722.0,1666.67,1666.67
1001642,100543,1.0,10,-720.0,-725.0,1666.67,1666.67
1001642,100543,1.0,11,-690.0,-696.0,1666.67,1666.67
1001642,100543,1.0,12,-660.0,-667.0,1666.67,1666.67
1001642,100543,1.0,13,-630.0,-636.0,1666.67,1666.67
1001642,100543,1.0,14,-600.0,-603.0,1666.67,1666.67
1001642,100543,1.0,15,-570.0,-570.0,1666.67,1666.67
1001642,100543,1.0,16,-540.0,-546.0,1666.67,1666.67
1001642,100543,1.0,17,-510.0,-517.0,1666.67,1666.67
1001642,100543,1.0,18,-480.0,-481.0,1666.67,1666.67
1001642,100543,1.0,19,-450.0,-450.0,1666.67,1666.67
1001642,100543,1.0,20,-420.0,-423.0,1666.67,1666.67
1001642,100543,1.0,21,-390.0,-390.0,1666.67,1666.67
1001642,100543,1.0,22,-360.0,-366.0,1666.67,1666.67
1001642,100543,1.0,23,-330.0,-334.0,1666.67,1666.67
1001642,100543,1.0,24,-300.0,-304.0,1666.67,1666.67
1001644,100544,1.0,1,-1586.0,-1588.0,2958.33,2958.33
1001644,100544,1.0,2,-1556.0,-1519.0,2958.33,2958.33
1001644,100544,1.0,3,-1526.0,-1533.0,2958.33,2958.33
1001644,100544,1.0,4,-1496.0,-1498.0,2958.33,2958.33
1001644,100544,1.0,5,-1466.0,-1475.0,2958.33,2958.33
1001644,100544,1.0,6,-1436.0,-1442.0,2958.33,2958.33
1001644,100544,1.0,7,-1406.0,-1407.0,2958.33,2958.33
1001644,100544,1.0,8,-1376.0,-1382.0,2958.33,2958.33
1001644,100544,1.0,9,-1346.0,-1351.0,2958.33,2958.33
1001644,100544,1.0,10,-1316.0,-1323.0,2958.33,2958.33
1001644,100544,1.0,11,-1286.0,-1293.0,2958.33,2958.33
1001644,100544,1.0,12,-1256.0,-1261.0,2958.33,2958.33
1001644,100544,1.0,13,-1226.0,-1233.0,2958.33,2958.33
1001644,100544,1.0,14,-1196.0,-1205.0,2958.33,2958.33
1001644,100544,1.0,15,-1166.0,-1172.0,2958.33,2958.33
1001644,100544,1.0,16,-1136.0,-1145.0,2958.33,2958.33
1001644,100544,1.0,17,-1106.0,-1115.0,2958.33,2958.33
1001644,100544,1.0,18,-1076.0,-1081.0,2958.33,2958.33
1001644,100544,1.0,19,-1046.0,-1047.0,2958.33,2958.33
1001644,100544,1.0,20,-1016.0,-1016.0,2958.33,2958.33
1001644,100544,1.0,21,-986.0,-986.0,2958.33,2958.33
1001644,100544,1.0,22,-956.0,-961.0,2958.33,2958.33
1001644,100544,1.0,23,-926.0,-934.0,2958.33,2958.33
1001644,100544,1.0,24,-896.0,-896.0,2958.33,2958.33
1001646,100545,1.0,1,-185.0,-191.0,3166.67,3166.67
1001646,100545,1.0,2,-155.0,-159.0,3166.67,3166.67
1001646,100545,1.0,3,-125.0,-125.0,3166.67,3166.67
1001646,100545,1.0,4,-95.0,-97.0,3166.67,3166.67
1001646,100545,1.0,5,-65.0,-68.0,3166.67,3166.67
1001646,100545,1.0,6,-35.0,-36.0,3166.67,3166.67
1001646,100545,1.0,7,-5.0,-10.0,3166.67,3166.67
1001647,100545,1.0,1,-564.0,-569.0,10000.0,10000.0
1001647,100545,1.0,2,-534.0,-543.0,10000.0,10000.0
1001647,100545,1.0,3,-504.0,-505.0,10000.0,10000.0
1001647,100545,1.0,4,-474.0,-478.0,10000.0,10000.0
1001647,100545,1.0,5,-444.0,-447.0,10000.0,10000.0
1001647,100545,1.0,6,-414.0,-414.0,10000.0,10000.0
1001647,100545,1.0,7,-384.0,-385.0,10000.0,10000.0
1001647,100545,1.0,8,-354.0,-363.0,10000.0,10000.0
1001647,100545,1.0,9,-324.0,-328.0,10000.0,10000.0
1001647,100545,1.0,10,-294.0,-299.0,10000.0,10000.0
1001647,100545,1.0,11,-264.0,-264.0,10000.0,10000.0
1001647,100545,1.0,12,-234.0,-240.0,10000.0,10000.0
1001653,100547,1.0,1,-625.0,-629.0,6958.33,6958.33
1001653,100547,1.0,2,-595.0,-601.0,6958.33,6958.33
1001653,100547,1.0,3,-565.0,-549.0,6958.33,6958.33
1001653,100547,1.0,4,-535.0,-541.0,6958.33,6958.33
1001653,100547,1.0,5,-505.0,-505.0,6958.33,6958.33
1001653,100547,1.0,6,-475.0,-481.0,6958.33,6958.33
1001653,100547,1.0,7,-445.0,-452.0,6958.33,6958.33
1001653,100547,1.0,8,-415.0,-392.0,6958.33,6958.33
1001653,100547,1.0,9,-385.0,-343.0,6958.33,6958.33
1001653,100547,1.0,10,-355.0,-363.0,6958.33,6958.33
1001653,100547,1.0,11,-325.0,-326.0,6958.33,6958.33
1001653,100547,1.0,12,-295.0,-299.0,6958.33,6958.33
1001653,100547,1.0,13,-265.0,-265.0,6958.33,6958.33
1001653,100547,1.0,14,-235.0,-235.0,6958.33,6958.33
1001653,100547,1.0,15,-205.0,-213.0,6958.33,6958.33
1001653,100547,1.0,16,-175.0,-179.0,6958.33,5181.34
1001653,100547,1.0,17,-145.0,-99.0,6958.33,6958.33
1001653,100547,1.0,18,-115.0,-119.0,6958.33,6958.33
1001653,100547,1.0,19,-85.0,-92.0,6958.33,6958.33
1001653,100547,1.0,20,-55.0,-55.0,6958.33,6958.33
1001653,100547,1.0,21,-25.0,-21.0,6958.33,6958.33
1001656,100547,1.0,1,-140.0,-118.0,6500.0,6500.0
1001656,100547,1.0,2,-110.0,-117.0,6500.0,3914.94
1001656,100547,1.0,3,-80.0,-88.0,6500.0,6500.0
1001656,100547,1.0,4,-50.0,7.0,6500.0,6500.0
1001656,100547,1.0,5,-20.0,-24.0,6500.0,6500.0
1001657,100548,1.0,1,-1787.0,-1792.0,8000.0,8000.0
1001657,100548,1.0,2,-1757.0,-1763.0,8000.0,8000.0
1001657,100548,1.0,3,-1727.0,-1735.0,8000.0,8000.0
1001657,100548,1.0,4,-1697.0,-1698.0,8000.0,8000.0
1001657,100548,1.0,5,-1667.0,-1673.0,8000.0,8000.0
1001657,100548,1.0,6,-1637.0,-1639.0,8000.0,8000.0
1001658,100548,1.0,1,-816.0,-824.0,20222.22,20222.22
1001658,100548,1.0,2,-786.0,-789.0,20222.22,20222.22
1001658,100548,1.0,3,-756.0,-756.0,20222.22,20222.22
1001658,100548,1.0,4,-726.0,-732.0,20222.22,20222.22
1001658,100548,1.0,5,-696.0,-701.0,20222.22,20222.22
1001658,100548,1.0,6,-666.0,-669.0,20222.22,20222.22
1001658,100548,1.0,7,-636.0,-643.0,20222.22,20222.22
1001658,100548,1.0,8,-606.0,-613.0,20222.22,20222.22
1001658,100548,1.0,9,-576.0,-584.0,20222.22,20222.22
1001658,100548,1.0,10,-546.0,-547.0,20222.22,20222.22
1001658,100548,1.0,11,-516.0,-519.0,20222.22,20222.22
1001658,100548,1.0,12,-486.0,-495.0,20222.22,20222.22
1001658,100548,1.0,13,-456.0,-464.0,20222.22,20222.22
1001658,100548,1.0,14,-426.0,-435.0,20222.22,20222.22
1001658,100548,1.0,15,-396.0,-398.0,20222.22,20222.22
1001658,100548,1.0,16,-366.0,-370.0,20222.22,20222.22
1001658,100548,1.0,17,-336.0,-338.0,20222.22,20222.22
1001658,100548,1.0,18,-306.0,-311.0,20222.22,20222.22
1001661,100549,1.0,1,-2228.0,-2236.0,3200.0,3200.0
1001661,100549,1.0,2,-2198.0,-2201.0,3200.0,3200.0
1001661,100549,1.0,3,-2168.0,-2166.0,3200.0,3200.0
1001661,100549,1.0,4,-2138.0,-2146.0,3200.0,3200.0
1001661,100549,1.0,5,-2108.0,-2108.0,3200.0,3200.0
1001661,100549,1.0,6,-2078.0,-2084.0,3200.0,3200.0
1001661,100549,1.0,7,-2048.0,-2055.0,3200.0,3200.0
1001661,100549,1.0,8,-2018.0,-2027.0,3200.0,3200.0
1001661,100549,1.0,9,-1988.0,-1989.0,3200.0,3200.0
1001661,100549,1.0,10,-1958.0,-1931.0,3200.0,3200.0
1001666,100550,1.0,1,-217.0,-224.0,8000.0,8000.0
1001666,100550,1.0,2,-187.0,-190.0,8000.0,8000.0
1001666,100550,1.0,3,-157.0,-158.0,8000.0,8000.0
1001666,100550,1.0,4,-127.0,-133.0,8000.0,8000.0
1001666,100550,1.0,5,-97.0,-101.0,8000.0,8000.0
1001666,100550,1.0,6,-67.0,-76.0,8000.0,8000.0
1001666,100550,1.0,7,-37.0,-42.0,8000.0,8000.0
1001666,100550,1.0,8,-7.0,-10.0,8000.0,4008.48
1001667,100551,1.0,1,-131.0,-136.0,11666.67,11666.67
1001667,100551,1.0,2,-101.0,-109.0,11666.67,11666.67
1001667,100551,1.0,3,-71.0,-51.0,11666.67,11666.67
1001667,100551,1.0,4,-41.0,-49.0,11666.67,11666.67
1001667,100551,1.0,5,-11.0,-20.0,11666.67,11666.67
1001672,100553,1.0,1,-399.0,-402.0,6944.44,6944.44
1001672,100553,1.0,2,-369.0,-371.0,6944.44,6944.44
1001672,100553,1.0,3,-339.0,-340.0,6944.44,6944.44
1001672,100553,1.0,4,-309.0,-317.0,6944.44,6944.44
1001672,100553,1.0,5,-279.0,-281.0,6944.44,6944.44
1001672,100553,1.0,6,-249.0,-254.0,6944.44,6944.44
1001672,100553,1.0,7,-219.0,-225.0,6944.44,6944.44
1001672,100553,1.0,8,-189.0,-191.0,6944.44,6944.44
1001672,100553,1.0,9,-159.0,-159.0,6944.44,6944.44
1001672,100553,1.0,10,-129.0,-132.0,6944.44,6944.44
1001672,100553,1.0,11,-99.0,-101.0,6944.44,6944.44
1001672,100553,1.0,12,-69.0,-69.0,6944.44,6944.44
1001672,100553,1.0,13,-39.0,-39.0,6944.44,6944.44
1001672,100553,1.0,14,-9.0,-9.0,6944.44,6944.44
1001676,100555,1.0,1,-2696.0,-2702.0,5200.0,5200.0
1001676,100555,1.0,2,-2666.0,-2658.0,5200.0,5200.0
1001676,100555,1.0,3,-2636.0,-2642.0,5200.0,5200.0
1001676,100555,1.0,4,-2606.0,-2609.0,5200.0,5200.0
1001676,100555,1.0,5,-2576.0,-2578.0,5200.0,5200.0
1001676,100555,1.0,6,-2546.0,-2555.0,5200.0,5200.0
1001676,100555,1.0,7,-2516.0,-2518.0,5200.0,5200.0
1001676,100555,1.0,8,-2486.0,-2490.0,5200.0,5200.0
1001676,100555,1.0,9,-2456.0,-2461.0,5200.0,5200.0
1001676,100555,1.0,10,-2426.0,-2428.0,5200.0,5200.0
1001681,100558,1.0,1,-541.0,-547.0,1208.33,1208.33
1001681,100558,1.0,2,-511.0,-519.0,1208.33,1208.33
1001681,100558,1.0,3,-481.0,-489.0,1208.33,1208.33
1001681,100558,1.0,4,-451.0,-459.0,1208.33,1208.33
1001681,100558,1.0,5,-421.0,-421.0,1208.33,534.87
1001681,100558,1.0,6,-391.0,-393.0,1208.33,1208.33
1001681,100558,1.0,7,-361.0,-352.0,1208.33,1208.33
1001681,100558,1.0,8,-331.0,-338.0,1208.33,1208.33
1001681,100558,1.0,9,-301.0,-249.0,1208.33,1208.33
1001681,100558,1.0,10,-271.0,-280.0,1208.33,1208.33
1001681,100558,1.0,11,-241.0,-244.0,1208.33,1208.33
1001681,100558,1.0,12,-211.0,-220.0,1208.33,1208.33
1001681,100558,1.0,13,-181.0,-187.0,1208.33,1208.33
1001681,100558,1.0,14,-151.0,-158.0,1208.33,1208.33
1001681,100558,1.0,15,-121.0,-128.0,1208.33,1208.33
1001681,100558,1.0,16,-91.0,-92.0,1208.33,1122.63
1001681,100558,1.0,17,-61.0,-67.0,1208.33,1208.33
1001681,100558,1.0,18,-31.0,-39.0,1208.33,1208.33
1001681,100558,1.0,19,-1.0,7.0,1208.33,1208.33
1001682,100558,1.0,1,-910.0,-916.0,27666.67,27666.67
1001682,100558,1.0,2,-880.0,-829.0,27666.67,27666.67
1001682,100558,1.0,3,-850.0,-808.0,27666.67,27666.67
1001682,100558,1.0,4,-820.0,-829.0,27666.67,27666.67
1001682,100558,1.0,5,-790.0,-794.0,27666.67,27666.67
1001682,100558,1.0,6,-760.0,-768.0,27666.67,27666.67
1001682,100558,1.0,7,-730.0,-733.0,27666.67,27666.67
1001682,100558,1.0,8,-700.0,-709.0,27666.67,27666.67
1001682,100558,1.0,9,-670.0,-671.0,27666.67,27666.67
1001682,100558,1.0,10,-640.0,-648.0,27666.67,27666.67
1001682,100558,1.0,11,-610.0,-613.0,27666.67,14129.24
1001682,100558,1.0,12,-580.0,-580.0,27666.67,27666.67
1001683,100559,1.0,1,-1411.0,-1414.0,7777.78,6059.22
1001683,100559,1.0,2,-1381.0,-1381.0,7777.78,7777.78
1001683,100559,1.0,3,-1351.0,-1354.0,7777.78,3644.63
1001683,100559,1.0,4,-1321.0,-1322.0,7777.78,7777.78
1001683,100559,1.0,5,-1291.0,-1298.0,7777.78,7777.78
